SN,TITLE,CONTENT_lick,DATE
193197.0,마포 소각장 추가 신설 절대반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193197,2022-09-04 09:44:35.0
193196.0,마포 소각장 신설 반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193196,2022-09-04 09:08:10.0
193195.0,시내버스에서 라디오 방송,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193195,2022-09-03 17:58:39.0
193194.0,마포구 소각장 추가신설 반대. 기존있는 곳은 형평성차원에서 제외가 원칙 아니었나요.?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193194,2022-09-03 13:19:45.0
193193.0,서울역 택시승차장 개선 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193193,2022-09-03 13:16:16.0
193192.0,노원구 쓰레기통 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193192,2022-09-02 18:51:35.0
193191.0,청소년의 전동 킥보드 이용 문제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193191,2022-09-02 18:49:15.0
193190.0,삼각산에서 북악산으로 가는~혈 자리좀 터주시길~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193190,2022-09-02 18:00:51.0
193188.0,경부선 고속버스 증편,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193188,2022-09-02 09:34:00.0
193187.0,여의대로를 공원화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193187,2022-09-02 08:25:59.0
193186.0,지하철 역사 내 공실 상가 대체활용 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193186,2022-09-01 17:52:14.0
193185.0,마포구 소각장 추가설치 절대반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193185,2022-09-01 15:23:15.0
193184.0,마포구 상암 쓰레기 소각장 백지화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193184,2022-09-01 13:26:55.0
193183.0,택시 문제점과 장애인 일자리 창출에 대한 건의서,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193183,2022-09-01 11:58:54.0
193182.0,쓰레기소각장,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193182,2022-09-01 08:22:30.0
193181.0,생활임금10%인상,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193181,2022-09-01 05:08:23.0
193180.0,상암동 쓰레기 소각장 설치는 있을 수 없는 일,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193180,2022-09-01 02:52:12.0
193179.0,상암 쓰레기 소각장 설치 반대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193179,2022-09-01 00:24:10.0
193178.0,"북미지역, 영어사용 지역 서울 홍보 아이디어",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193178,2022-08-31 17:34:51.0
193177.0,공영주차장 국가유공자 유족 주차요금  관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193177,2022-08-31 15:29:56.0
193175.0,일본식으로 바뀐 지명을 다시 고유지명으로,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193175,2022-08-31 00:06:32.0
193174.0,"좁은 인도에서, 쌩쌩 달리는 자전거들... 어떻게?",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193174,2022-08-30 17:42:48.0
193172.0,서울시 장애인 이동권을 보장해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193172,2022-08-30 17:20:20.0
193171.0,건강보험료 장기체납자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193171,2022-08-30 17:18:24.0
193170.0,전동킥보드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193170,2022-08-30 16:25:29.0
193169.0,음식물 쓰레기통,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193169,2022-08-30 16:22:05.0
193168.0,더 많은 녹지 공간 조성을 위해 노력해 주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193168,2022-08-30 16:19:22.0
193167.0,식당 음식냄새!!   피해방지시설 의무화해야 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193167,2022-08-30 09:30:49.0
193166.0,공동주택 반려동물 등록확인서  관리사무소 제출 의무화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193166,2022-08-29 22:03:37.0
193165.0,도로 형광차선(야광차선),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193165,2022-08-29 18:59:15.0
193164.0,대학생 행복주택 당첨 기준으로 랜덤 방식도 도입했으면 좋겠습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193164,2022-08-29 14:46:41.0
193163.0,배달봉투를 생활쓰레기 규격봉투로,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193163,2022-08-28 20:56:47.0
193162.0,서울시 독서문화 증진 프로젝트,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193162,2022-08-28 16:18:40.0
193161.0,자전거 전용 대교가 있었으면 좋겠습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193161,2022-08-28 16:04:33.0
193160.0,수원세모녀와 같은 위기가구 발굴위한  문자신고시스템,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193160,2022-08-28 14:13:45.0
193159.0,희망의 인문학 프로그램과 보육원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193159,2022-08-28 13:20:59.0
193158.0,침수 피해만이 아니라 적극적인 기후재난에 대비한 교육이 필요합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193158,2022-08-28 13:20:45.0
193155.0,엘리베이터에 향균필터 점자스티커 부착,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193155,2022-08-26 16:21:56.0
193154.0,한강대교 중지도에,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193154,2022-08-25 13:44:05.0
193153.0,"주민센터, 경찰관서 AED 위치 ‘서울안전 앱’ 정보제공으로 골든타임 확보",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193153,2022-08-25 09:37:54.0
193152.0,서울시 동호대교에대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193152,2022-08-25 08:13:49.0
193151.0,2023년 서울시 생활임금에 대한 의견,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193151,2022-08-25 07:36:18.0
193150.0,환경과 에너지 절감을 위한 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193150,2022-08-24 15:08:56.0
193149.0,지하철 내 안심벨,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193149,2022-08-24 14:30:09.0
193148.0,따릉이 바구니 쓰레기문제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193148,2022-08-24 12:51:49.0
193147.0,공공 임대 아파트 문제 많은 거주자 강제 퇴거 및 퇴출,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193147,2022-08-24 11:10:06.0
193146.0,고독청년을 위한 비대면 노동 환경을 만들어 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193146,2022-08-24 10:42:25.0
193145.0,서울역사 내 제로웨이스트 체험공간,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193145,2022-08-24 10:36:26.0
193144.0,서울시장님,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193144,2022-08-24 10:33:33.0
193143.0,마을버스 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193143,2022-08-24 10:30:41.0
193142.0,드론택시 상용화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193142,2022-08-24 10:10:32.0
193141.0,폭우시 맨홀 뚜껑의 안전 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193141,2022-08-24 09:52:10.0
193140.0,맨홀 뚜껑 디자인 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193140,2022-08-23 18:58:43.0
193139.0,선유도역 근방에 이비인후과가 없습니다!!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193139,2022-08-23 18:52:37.0
193138.0,서울시 브랜드 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193138,2022-08-23 17:30:43.0
193137.0,심야 택시 부제 해제 취소 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193137,2022-08-23 16:50:43.0
193136.0,시민들이 매일같이 타는 지하철 좀 신경써주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193136,2022-08-22 23:25:18.0
193134.0,Visit Seoul 홍보방안 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193134,2022-08-22 15:32:09.0
193133.0,청계천 쓰레기 줍기 무인집게함,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193133,2022-08-22 13:58:05.0
193132.0,폭우 시 반지하 경보장치 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193132,2022-08-22 12:20:06.0
193131.0,저출산 문제점 및 대응 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193131,2022-08-22 11:28:01.0
193130.0,집중폭우시강남역침수방지방향제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193130,2022-08-21 23:02:34.0
193129.0,자전거 공기주입기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193129,2022-08-21 16:54:58.0
193128.0,폐휴대 손선풍기 재활용안건,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193128,2022-08-21 16:35:20.0
193126.0,일회용컵 보증제 및 다회용기 대여제에 관한 보완 방안 (cf. 텀블러 보관함),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193126,2022-08-20 18:36:15.0
193125.0,서울시내 시립 도서관의 &#39;맘 편한 도서&#39; 서비스가 있었으면 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193125,2022-08-20 17:18:38.0
193124.0,유물 옆 잔디가 푹 꺼짐,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193124,2022-08-20 14:43:51.0
193123.0,광화문 광장  북측 나무 밑으로 쏠리는 잔디 흙보충,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193123,2022-08-20 14:41:17.0
193122.0,서울시 남측 흡연시설 앞 화단에 비둘기 사체,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193122,2022-08-20 14:22:04.0
193121.0,반지하세대를 폭우시  우수저장고로 활용합시다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193121,2022-08-20 14:04:03.0
193120.0,여성 안심귀가 스카우트 서비스 시간대를 확대해야한다고 생각합니다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193120,2022-08-20 13:21:53.0
193119.0,페트병보상제도,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193119,2022-08-20 12:46:59.0
193118.0,어르신 음식창업 지원(힘나 부엌),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193118,2022-08-20 12:25:26.0
193117.0,2022년 서울특별시 명인 선정 정책 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193117,2022-08-20 00:13:21.0
193116.0,집중호우주의보 발령시 침수취약지역 주민 대피소 마련이 필요합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193116,2022-08-19 17:19:53.0
193115.0,반지하 주거환경개선에 인테리어하고 남은 자재를 공급하면 좋을 것 같아요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193115,2022-08-19 15:47:07.0
193114.0,중위소득 150% 이하만 지원하는 부분에 대한 개선 요구,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193114,2022-08-19 13:26:21.0
193113.0,2023년도 진달래꽃 시인 김소월문학관 건립을 위한 용역보고서 예산 편성요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193113,2022-08-19 11:20:59.0
193112.0,돌봄수당 월 30만원 지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193112,2022-08-19 10:33:08.0
193111.0,한강의 관광자원화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193111,2022-08-19 01:35:14.0
193110.0,지하철 승강장 모든 이용고객,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193110,2022-08-19 00:16:58.0
193109.0,임산부석 실효성 높여주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193109,2022-08-18 19:40:17.0
193108.0,코로나 백신 추가 접종계획 마련 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193108,2022-08-18 16:04:50.0
193107.0,1인자취생들을 위한 서울시 &#39;소형 쓰레기봉투&#39; 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193107,2022-08-18 15:32:11.0
193106.0,횡단보도 방향과 음향신호기 설치 방향이 다른 지역의 음향신호기 방향 수정 부탁드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193106,2022-08-18 15:31:50.0
193105.0,공사장 주변 음향신호기에 알림 문구를 추가해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193105,2022-08-18 15:17:58.0
193104.0,동주민센터에 빈페트병 수거 자판기 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193104,2022-08-18 13:39:32.0
193103.0,리필스테이션이 곳곳에 설치되면 좋겠어요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193103,2022-08-18 13:37:09.0
193102.0,광화문광장,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193102,2022-08-18 13:32:37.0
193101.0,경전철 문닫힘 시간 조정해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193101,2022-08-18 13:29:47.0
193100.0,서울시 청년교통비 지원 대상 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193100,2022-08-18 13:24:06.0
193099.0,건축 관련 심의가 중복되는 게 많습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193099,2022-08-18 13:21:17.0
193098.0,서울시 물관리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193098,2022-08-18 13:17:52.0
193097.0,"난임부부, 임신준비시 약제비도 지원해주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193097,2022-08-18 12:13:16.0
193096.0,장애인 주차장 다둥이 이용 가능하게!!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193096,2022-08-18 10:59:04.0
193095.0,취약계층 여학생들을 위해 생리대 우체통 어떨까요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193095,2022-08-18 09:45:02.0
193094.0,배출된 대형생활폐기물이 마음에 쏙 든다면...,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193094,2022-08-18 07:54:54.0
193093.0,장애인복지관 차량은 야외활동 시 버스전용차로 이용할 수 있게 해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193093,2022-08-18 05:49:10.0
193092.0,광화문 광장에 시위를 불허해 주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193092,2022-08-17 23:15:39.0
193091.0,"하늘공원 맨발걷기 황토길 만들자,,,",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193091,2022-08-17 22:10:49.0
193090.0,[버스 정류장 승차벨 도입],https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193090,2022-08-17 20:13:44.0
193089.0,이편한동행 - 고독사 예방을 위한 지역사회 통합돌봄 시범 사업 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193089,2022-08-17 17:35:49.0
193088.0,지하 주거공간에 관하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193088,2022-08-17 13:39:48.0
193087.0,지하철 3호선 직선화 - 독립문 ~ 고속터미널,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193087,2022-08-17 05:23:20.0
193086.0,서울대학병원-&gt;관악 서울대 캠퍼스,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193086,2022-08-17 02:31:02.0
193085.0,전통 문화와 대중교통,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193085,2022-08-16 23:00:43.0
193084.0,광화문광장을 휴식공간으로 만들어 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193084,2022-08-16 17:33:05.0
193083.0,서울역 루푸탑 공원 해체,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193083,2022-08-16 16:24:51.0
193082.0,남산타워 야간등화 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193082,2022-08-16 16:06:15.0
193081.0,광화문 광장  세종대왕 동상 뒤 바닥분수 수정,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193081,2022-08-16 15:51:27.0
193080.0,신통기획(2차)공모시 작년 탈락된곳중 토지거래허가구역으로 지정된 곳은 구역계조정 불가 반영요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193080,2022-08-16 13:05:17.0
193079.0,반지하 침수대비 안전에 관한 방화문 안전조치방법 이렇게 안내해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193079,2022-08-16 09:22:15.0
193078.0,신통기획 선정시 토지거래허가구역 면적 감점요인 삭제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193078,2022-08-16 00:14:53.0
193077.0,서울시 50+ 플러스 센타  참여대상 연령 조정 필요합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193077,2022-08-15 20:21:35.0
193076.0,생각의 전환을~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193076,2022-08-15 14:52:47.0
193075.0,집중호우로 인한 피해 관리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193075,2022-08-15 12:57:43.0
193074.0,서울의 나아갈길?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193074,2022-08-15 01:27:48.0
193073.0,불법포장마차영업인들의 의식개선 및 교육실시,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193073,2022-08-14 19:38:45.0
193072.0,반지하 없애기까지. 현관문부터 바꿔드리면…,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193072,2022-08-14 19:06:12.0
193071.0,서울시 하수도 조례개정제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193071,2022-08-14 16:33:23.0
193070.0,화재나 수재등의 재난 시 개방이 가능한 안전 창을 반지하에 거주하는 시만들에게 지원해주시기를 청원 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193070,2022-08-14 16:30:15.0
193069.0,노인 주거문제를 제안합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193069,2022-08-14 04:58:13.0
193068.0,자격완화 제안 - 2022년 제2차 보증금지원형 장기안심주택 신규 입주자 모집 공고,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193068,2022-08-13 22:09:25.0
193067.0,맨홀 안전장치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193067,2022-08-13 21:22:16.0
193066.0,버스정류장 주변 내 과태료부과 구역 설정하자 ~~~~~~~~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193066,2022-08-13 19:22:59.0
193065.0,용산구  채굴기 화재예방 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193065,2022-08-13 16:09:57.0
193064.0,성공적인 신림선을 본받아......,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193064,2022-08-13 13:20:46.0
193063.0,전동키보드 위법사항 집중단속기간 설정 및 개선사항 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193063,2022-08-13 12:51:01.0
193062.0,"교통방송 정치편향 방송프로 중지 및 교통,문화,음악,예술등 서울시민의 삶을 향상시키는 방송요청",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193062,2022-08-13 10:34:22.0
193061.0,현관문개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193061,2022-08-13 10:10:00.0
193060.0,반지하세대 대피용 방범창개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193060,2022-08-13 01:47:45.0
193059.0,서울시  폭우로인한 한강 침수와 주거지 범람에대한 해결방법을 제안 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193059,2022-08-12 23:43:18.0
193058.0,땅꺼짐원인현상_제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193058,2022-08-12 23:24:04.0
193057.0,거리의 무법자 오토바이 특별 단속하자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193057,2022-08-12 22:14:42.0
193056.0,&#34;광화문광장 → 광화문 시민광장&#34; 명칭 변경 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193056,2022-08-12 18:41:06.0
193055.0,강남역 홍수해결,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193055,2022-08-12 18:24:16.0
193054.0,지하철 임산부석 개선방향,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193054,2022-08-12 18:15:41.0
193053.0,침수지역 맨홀 위치 표시 방법 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193053,2022-08-12 18:14:15.0
193052.0,정책  홍보달력,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193052,2022-08-12 16:03:50.0
193051.0,서울시 신혼부부 전세대출 한도 증액 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193051,2022-08-12 15:23:38.0
193050.0,"이번 수해로 인한 사고중에 방범창으로 인한 인명 피해 있다는 뉴스를 보고, 제안할 내용이 있어서, 글 올립니다.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193050,2022-08-12 15:02:57.0
193049.0,이번 비 피해를 막기 위해!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193049,2022-08-12 14:52:29.0
193047.0,서초 강남 홍수 대책 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193047,2022-08-12 14:42:44.0
193046.0,반지하관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193046,2022-08-12 13:16:47.0
193045.0,"씽씽이,따릉이 헬멧착용",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193045,2022-08-12 12:10:01.0
193044.0,반지하금지한다고 하는데 집주인도,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193044,2022-08-12 10:53:14.0
193043.0,하수도 구조물 설치 관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193043,2022-08-12 09:41:46.0
193042.0,반지하 세대에 탈출 가능 방범창 설치 지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193042,2022-08-12 08:21:04.0
193041.0,맨홀아래 보호망 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193041,2022-08-12 07:56:25.0
193040.0,반지하 주택출입문  위치 변경,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193040,2022-08-11 22:45:33.0
193039.0,집중호우 대처,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193039,2022-08-11 22:16:45.0
193038.0,따릉이 적자 개선방안 및 소상공인 살리기 연계 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193038,2022-08-11 21:13:44.0
193037.0,반지하 현관문 개조에 관하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193037,2022-08-11 21:03:39.0
193036.0,강남역 침수관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193036,2022-08-11 18:47:48.0
193035.0,서울시 건축물에대한제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193035,2022-08-11 17:49:07.0
193033.0,위례신사선 경유역 추가 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193033,2022-08-11 12:45:42.0
193032.0,폭우 시 인명안전 맨홀 뚜껑 구조 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193032,2022-08-11 12:10:29.0
193031.0,침수피해대책관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193031,2022-08-11 10:53:34.0
193030.0,지하철 혼잡여부 현황알림,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193030,2022-08-11 10:36:10.0
193029.0,재건축 조합에 대한 정보공개 및 해산 및 청산,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193029,2022-08-11 10:23:34.0
193028.0,맨홀뚜껑 여닫이형으로 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193028,2022-08-11 10:03:03.0
193027.0,어느 100번 버스 기사의 선행 사례,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193027,2022-08-10 21:43:58.0
193026.0,맨홀 빠짐 사고 예방 보조시설물 추가 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193026,2022-08-10 21:14:36.0
193025.0,안심이앱 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193025,2022-08-10 20:59:27.0
193024.0,따릉이 설치 (종로구 통인시장 정자 앞),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193024,2022-08-10 20:53:49.0
193023.0,주택구매 관련 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193023,2022-08-10 20:50:45.0
193022.0,전동킥보드 주차장 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193022,2022-08-10 20:37:26.0
193021.0,서울시 거주 외국인에게 정기적인 안내 부탁드립니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193021,2022-08-10 20:20:30.0
193020.0,홍수 멘홀 뚜껑 이탈시 멘홀 위치 부표 활용 멘홀위치 표시,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193020,2022-08-10 20:20:02.0
193019.0,갑작스런 폭우에 대비하여 지하철 출입구 등에 빗물유입 방지장치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193019,2022-08-10 17:44:57.0
193018.0,"대한민국, 축제의 나라 책자에 연등회 넣어주세요 외 서울 관광 추천드립니다.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193018,2022-08-10 17:05:48.0
193016.0,맨홀뚜껑 유실로 인한 인명피래 예방용 구조물,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193016,2022-08-10 16:24:01.0
193015.0,공공안전을 위한 맨홀뚜껑 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193015,2022-08-10 16:11:10.0
193014.0,침수지역 역류로인해  맨홀이 분리되는 인명사고 예방,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193014,2022-08-10 16:03:34.0
193013.0,캠핑장 관리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193013,2022-08-10 13:35:05.0
193012.0,도로통제 긴급안내문자 발송해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193012,2022-08-10 11:14:49.0
193011.0,이번 수해를 보면서 (소 잃고 외양간 고치기)를 합시다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193011,2022-08-10 10:42:11.0
193010.0,반지하 주택 출입문 개페 방향 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193010,2022-08-10 07:38:25.0
193009.0,이번 수해를 보면서,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193009,2022-08-10 06:42:32.0
193008.0,수해 시 맨홀 구멍 안전사고 대책방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193008,2022-08-09 23:56:03.0
193007.0,일본이 임진왜란으로 도공을 끌고 갔습니다. 임진왜란전에 분청사기는 진정한 대작입니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193007,2022-08-09 22:45:02.0
193006.0,재난상황중 공연,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=193006,2022-08-09 20:46:22.0
